Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2005-03-11,530.619,530.619,526.852,526.852,645.03746419963
2005-03-14,526.852,527.608,520.091,524.595,241.33298229537
2005-03-15,526.852,527.608,526.852,527.608,226.87524602883
2005-03-16,530.619,530.619,530.619,530.619,115.66189013235
2005-03-17,526.105,526.105,524.595,524.595,373.6768758122
2005-03-18,524.595,534.396,524.595,524.595,28.915472533087
2005-03-21,521.593,530.619,519.325,530.619,4319.5267430195
2005-03-22,523.471,533.651,520.828,523.471,1581.453920848
2005-03-23,520.828,526.105,520.828,525.359,66.728013537893
2005-03-24,534,534.396,532.868,532.868,181.27777011127
2005-03-29,534.396,538.145,530.619,530.619,123.4468250451
2005-03-30,532.13,545.672,532.13,545.672,152.36229757819
2005-03-31,549.44,575.785,549.44,556.966,407.04088258114
2005-04-01,570.498,602.122,570.498,581.044,559.40318015933
2005-04-04,591.215,638.997,587.07,623.198,214.64177688022
2005-04-05,625.454,672.113,625.454,647.288,358.10700598668
2005-04-06,651.424,654.804,609.658,631.471,584.98225201552
2005-04-07,632.235,638.997,623.198,638.997,431.50782087837
2005-04-11,632.235,646.523,617.174,646.523,194.62337281885
2005-04-12,646.91,646.91,629.979,632.235,58.943078625138
2005-04-13,632.235,632.235,609.658,611.167,136.79242775267
2005-04-14,603.632,603.632,560.723,568.258,708.42907706063
2005-04-15,549.44,575.785,549.44,556.966,422.61075240666
2005-04-18,556.966,556.966,549.44,556.966,202.40830773161
2005-04-19,564.482,583.303,545.672,583.303,4827.7717794665
2005-04-20,587.07,599.866,557.73,568.258,791.83909398299
2005-04-21,575.785,583.303,558.466,562.981,502.68436865212
2005-04-22,574.266,575.022,563.358,572.018,164.5957667268
2005-04-25,566.748,580.676,566.748,572.755,103.42842098373
2005-04-26,572.018,579.544,572.018,579.544,162.37149960887
2005-04-27,582.547,582.933,572.018,582.933,53.382410830314
2005-04-28,583.303,583.303,575.785,579.544,151.25016401922
2005-04-29,579.544,602.122,579.544,602.122,71.176547773752
2005-05-02,611.167,617.174,611.167,615.664,104.5405545427
2005-05-04,617.174,638.25,617.174,617.174,165.70790028576
2005-05-05,610.772,635.984,610.772,610.772,199.07190705471
2005-05-06,619.44,619.44,587.07,590.846,970.89259697634
2005-05-09,601.376,605.889,601.376,602.122,162.37149960887
2005-05-10,609.658,609.658,602.122,602.122,2425.5632921024
2005-05-11,602.122,602.877,596.106,602.122,90.082818276155
2005-05-12,608.146,608.902,602.122,602.122,410.37728325803
2005-05-13,608.146,608.146,598.363,602.122,375.90114293013
2005-05-16,622.444,622.444,599.109,599.109,272.4727219464
2005-05-17,602.122,602.122,599.109,602.122,13303.341632337
2005-05-18,602.877,607.391,598.363,599.109,184.61417078817
2005-05-19,601.376,601.376,565.624,575.022,223.53884535194
2005-05-20,571.271,572.018,565.255,568.258,31.139739651016
2005-05-23,565.255,568.258,550.195,556.219,252.45431788502
2005-05-24,562.981,562.981,529.495,534.766,191.28697214196
2005-05-25,538.145,538.145,527.608,527.608,518.25423847763
2005-05-27,534.396,541.904,533.651,541.904,244.66938297227
2005-05-30,568.258,576.91,554.718,575.785,57.830945066173
2005-05-31,583.303,586.701,573.528,583.303,91.19495183512
2005-06-01,573.528,573.528,564.482,573.15,122.33469148614
2005-06-02,564.482,583.303,564.482,582.933,166.82003384473
2005-06-03,583.303,583.303,564.482,571.271,235.77231450055
2005-06-06,577.288,577.288,564.482,575.785,130.11962639889
2005-06-07,575.785,575.785,575.022,575.785,37.812541004806
2005-06-08,575.785,575.785,559.213,564.482,235.77231450055
2005-06-09,564.482,564.482,562.981,564.482,41.148941681701
2005-06-10,564.482,564.482,541.158,556.966,136.79242775267
2005-06-13,564.482,564.482,562.235,562.235,4.4485342358595
2005-06-14,566.011,567.504,541.158,541.158,90.082818276155
2005-06-15,535.897,560.723,535.897,560.723,162.37149960887
2005-06-16,555.077,571.271,555.077,571.271,7.7849349127541
2005-06-17,571.271,575.785,564.482,575.022,10649.790960647
2005-06-20,578.788,582.188,569.005,582.188,359.21913954566
2005-06-21,575.785,575.785,569.77,569.77,473.76889611903
2005-06-22,553.584,588.571,553.584,587.07,408.15301614011
2005-06-23,582.547,582.547,576.54,577.288,333.64006768946
2005-06-24,577.288,582.547,577.288,582.547,510.46930356488
2005-06-27,576.163,576.163,576.163,576.163,5.5606677948243
2005-06-28,576.163,584.435,576.163,584.435,42.261075240666
2005-06-29,579.544,594.595,574.266,583.303,1068.7603501653
2005-06-30,575.785,579.544,575.022,575.022,20.018404061367
2005-07-01,575.022,588.195,575.022,588.195,27.803338974122
2005-07-04,590.082,593.84,588.195,590.082,1553.6505818739
2005-07-05,584.058,584.804,579.921,579.921,24.466938297227
2005-07-06,588.571,596.844,584.804,584.804,38.924674563771
2005-07-07,584.804,588.195,578.033,583.303,108.98908877856
2005-07-08,590.846,590.846,587.825,587.825,6.6728013537893
2005-07-11,591.584,593.094,587.825,593.094,250.2300507671
2005-07-12,596.106,596.106,594.595,595.72,2288.7708643497
2005-07-13,601.376,603.632,600.611,602.122,2711.3816167564
2005-07-14,598.363,605.889,598.363,605.889,2882.6501848369
2005-07-15,609.271,613.424,602.877,602.877,1597.0237906735
2005-07-18,609.658,609.658,602.122,608.146,4371.797020291
2005-07-19,613.424,613.424,602.122,603.632,61.167345743068
2005-07-20,609.658,609.658,600.224,609.658,199.07190705471
2005-07-21,608.902,616.051,605.889,605.889,61.167345743068
2005-07-22,605.889,605.889,605.889,605.889,105.65268810166
2005-07-25,609.658,615.664,587.07,587.07,711.76547773752
2005-07-26,590.846,590.846,590.846,590.846,181.27777011127
2005-07-27,602.122,605.889,602.122,605.889,35.588273886876
2005-07-28,593.094,601.376,593.094,601.376,21.130537620332
2005-07-29,602.122,609.658,595.352,609.658,118.99829080924
2005-08-01,609.658,613.424,605.511,605.889,50.046010153419
2005-08-02,599.109,608.146,599.109,608.146,8.897068471719
2005-08-04,600.224,613.424,600.224,613.424,443.74129002698
2005-08-05,613.424,628.467,613.424,628.467,270.24845482846
2005-08-08,632.235,633.737,626.202,632.235,302.50032803845
2005-08-09,635.984,643.519,635.984,643.519,1658.1911364166
2005-08-10,643.519,643.519,638.25,638.25,1456.894962244
2005-08-11,646.523,646.523,639.753,639.753,28.915472533087
2005-08-12,639.753,639.753,628.467,632.235,390.35887919667
2005-08-16,639.753,639.753,635.984,636.749,399.25594766839
2005-08-17,632.235,640.508,632.235,640.508,2949.3781983749
2005-08-18,639.753,654.804,639.753,647.288,482.66596459076
2005-08-19,641.263,662.321,641.263,662.321,154.58656469612
2005-08-22,662.321,677.382,662.321,675.503,150.13803046026
2005-08-23,677.382,715.031,677.382,715.031,2943.81753058
2005-08-24,715.031,715.031,692.435,698.459,2881.538051278
2005-08-25,692.435,692.435,674.758,676.637,2106.3809606795
2005-08-26,666.097,710.886,666.097,710.886,405.92874902218
2005-08-29,707.504,707.504,688.676,704.484,170.15643452162
2005-08-30,704.484,704.484,699.961,701.481,278.03338974122
2005-08-31,699.961,699.961,699.961,699.961,3.3364006768946
2005-09-01,693.189,700.724,693.189,693.189,132.34389351682
2005-09-02,693.954,696.211,693.954,696.211,21.130537620332
2005-09-05,701.481,701.481,699.961,699.961,626.13119369722
2005-09-06,702.219,702.219,701.481,702.219,96.755619629944
2005-09-07,704.484,704.484,684.918,684.918,8574.5497396191
2005-09-08,684.918,703.719,684.918,685.673,151.25016401922
2005-09-09,698.459,698.459,698.459,698.459,1.1121335589649
2005-09-12,688.676,691.698,688.676,690.178,855.23070684399
2005-09-13,686.429,692.435,686.429,692.435,54.494544389279
2005-09-14,690.942,690.942,690.942,690.942,1013.153672217
2005-09-15,690.942,690.942,687.166,688.676,1306.7569317837
2005-09-16,684.918,688.676,681.896,681.896,11681.850903367
2005-09-19,693.189,693.189,688.676,690.178,132.34389351682
2005-09-20,688.676,699.961,688.676,699.961,9885.7552056387
2005-09-21,702.219,702.219,693.576,702.219,33.364006768946
2005-09-22,702.219,702.219,695.088,695.088,8.897068471719
2005-09-23,694.701,701.481,694.701,701.481,3.3364006768946
2005-09-26,696.211,701.481,689.433,689.433,97.867753188909
2005-09-27,696.211,696.211,690.942,691.698,103.42842098373
2005-09-28,690.942,699.232,689.053,699.232,8.897068471719
2005-09-29,693.189,702.219,693.189,699.961,1831.6839716151
2005-09-30,688.676,703.719,688.676,703.719,6792.9117781575
2005-10-03,690.942,692.435,689.433,689.433,917.51018614601
2005-10-04,689.053,689.8,689.053,689.8,7.7849349127541
2005-10-05,690.564,695.825,690.564,695.825,3.3364006768946
2005-10-06,688.676,688.676,665.361,667.222,4598.6722663197
2005-10-07,648.025,672.113,648.025,672.113,1981.8220020754
2005-10-10,673.624,676.637,673.624,676.637,1459.1192293619
2005-10-11,677.382,677.382,676.637,677.382,183.50203722921
2005-10-12,690.942,690.942,677.382,677.382,914.17378546913
2005-10-13,677.382,677.382,677.005,677.005,206.85684196747
2005-10-14,677.005,677.005,671.358,671.358,2453.3666310765
2005-10-17,670.611,676.637,670.611,676.637,1105.4607576111
2005-10-18,692.435,692.435,673.624,676.637,432.61995443733
2005-10-19,669.857,669.857,654.804,666.097,185.72630434713
2005-10-20,640.508,669.857,640.508,669.857,1515.8380408692
2005-10-21,662.321,662.321,656.315,662.321,638.36466284584
2005-10-24,644.275,677.382,644.275,677.382,467.09609476524
2005-10-25,678.524,678.524,653.302,653.302,7560.2839338432
2005-10-26,662.321,669.857,653.302,653.302,1007.5930044222
2005-10-27,677.382,677.382,648.025,654.804,1679.321674037
2005-10-28,677.382,677.382,651.036,654.804,10033.668968981
2005-10-31,639.753,654.049,633.349,647.288,1013.153672217
2005-11-02,647.288,647.288,643.519,643.519,2.2242671179297
2005-11-03,644.275,654.049,644.275,647.288,620.5705259024
2005-11-04,647.288,647.288,641.263,645.021,280.25765685915
2005-11-07,645.021,646.523,639.753,639.753,103.42842098373
2005-11-08,635.984,635.984,635.984,635.984,179.05350299335
2005-11-09,635.984,645.021,635.984,639.753,51.158143712384
2005-11-10,639.753,646.523,636.749,636.749,220.20244467505
2005-11-14,638.628,639.753,632.604,637.505,6276.8818067978
2005-11-15,637.505,637.505,626.202,626.202,103.42842098373
2005-11-16,626.202,628.467,626.202,626.202,360.33127310462
2005-11-17,626.202,639.753,626.202,632.235,683.96213876339
2005-11-18,639.753,639.753,632.235,632.235,41.148941681701
2005-11-21,639.753,639.753,631.471,632.235,2952.7145990517
2005-11-22,632.235,632.235,632.235,632.235,333.64006768946
2005-11-23,626.202,626.202,626.202,626.202,2.2242671179297
2005-11-24,627.722,637.505,627.722,632.235,34.476140327911
2005-11-25,632.235,632.99,632.235,632.235,6657.2314839637
2005-11-28,632.235,632.235,627.722,627.722,179.05350299335
2005-11-29,632.235,632.235,624.7,624.7,731.78388179889
2005-11-30,632.235,632.235,624.7,632.235,6725.0716310606
2005-12-01,662.321,662.321,627.722,632.235,180.16563655231
2005-12-02,628.467,628.467,628.467,628.467,6789.5753774805
2005-12-05,624.7,626.598,601.376,601.376,266.91205415157
2005-12-06,572.018,601.376,560.347,601.376,1188.8707745335
2005-12-07,609.658,609.658,594.595,602.122,17321.480180878
2005-12-08,602.122,605.889,602.122,603.632,6736.1929666502
2005-12-09,609.658,609.658,604.747,608.902,1951.7943959833
2005-12-12,606.267,607.023,605.889,605.889,84.52215048133
2005-12-13,605.889,605.889,605.889,605.889,64.503746419963
2005-12-14,602.122,605.889,602.122,602.122,13318.911502163
2005-12-15,598.363,601.745,588.571,601.745,279.14552330018
2005-12-16,596.844,599.109,593.094,599.109,97.867753188909
2005-12-19,599.109,599.109,589.326,589.326,45.597475917559
2005-12-20,589.326,594.595,589.326,591.215,9963.6045547663
2005-12-21,594.595,601.745,590.846,590.846,1389.0548151471
2005-12-22,590.846,595.352,587.07,587.07,1680.4338075959
2005-12-23,586.314,590.846,584.058,590.082,114.54975657339
2005-12-27,587.07,589.326,579.157,589.326,1391.279082265
2005-12-28,589.326,589.326,578.033,578.033,2731.4000208177
2005-12-29,572.018,582.547,561.102,582.547,2964.9480682004
2005-12-30,579.544,581.801,572.018,572.018,5807.5614449146
2006-01-02,566.748,575.785,566.011,568.258,157.92296537301
2006-01-03,568.258,581.801,568.258,579.544,5965.4844102875
2006-01-04,587.07,594.595,569.77,579.544,5707.4694246077
2006-01-05,594.595,594.595,572.018,579.544,237.99658161848
2006-01-06,574.266,581.044,572.018,581.044,71.176547773752
2006-01-09,590.846,590.846,582.547,588.571,6013.3061533231
2006-01-10,593.472,593.84,587.825,588.571,108.98908877856
2006-01-11,591.971,591.971,590.846,591.215,121.22255792717
2006-01-12,594.595,609.658,593.094,609.658,549.39397812864
2006-01-13,617.174,617.174,610.035,613.424,78.961482686506
2006-01-16,616.418,616.418,602.122,613.424,131.23175995786
2006-01-17,623.566,624.7,613.424,617.921,671.72866961478
2006-01-18,617.174,617.174,614.531,617.174,13252.183488626
2006-01-19,618.675,618.675,606.636,613.424,17992.096716933
2006-01-20,611.167,611.167,602.122,606.636,64.503746419963
2006-01-23,602.877,613.424,602.877,609.658,41.148941681701
2006-01-24,609.658,613.038,596.106,607.391,1488.034701895
2006-01-25,606.636,613.424,606.636,613.424,6571.5971999234
2006-01-26,616.418,616.418,603.632,613.424,1220.0105141844
2006-01-27,617.174,620.932,616.051,620.932,1546.9777805201
2006-01-30,600.988,600.988,543.406,549.44,8283.1707471703
2006-01-31,564.482,572.018,527.608,541.904,560.51531371829
2006-02-01,534.396,538.145,514.813,519.325,7268.9049413944
2006-02-02,519.325,519.325,514.057,515.568,196.84763993678
2006-02-03,515.568,515.568,504.283,504.283,558.29104660037
2006-02-06,504.283,504.283,491.487,495.247,112.32548945545
2006-02-07,494.501,508.042,492.989,501.271,382.57394428392
2006-02-08,502.781,526.105,502.781,515.568,7266.6806742765
2006-02-09,526.484,550.195,523.471,523.859,2210.9215152222
2006-02-10,526.852,530.619,525.359,530.619,889.7068471719
2006-02-13,548.675,548.675,534.396,536.258,3470.9688375294
2006-02-14,536.258,549.44,536.258,549.44,1341.2330721116
2006-02-15,547.542,554.34,547.542,553.189,899.71604920258
2006-02-16,541.904,541.904,541.904,541.904,90.082818276155
2006-02-17,528.73,541.904,526.852,537.769,37.812541004806
2006-02-20,538.145,543.406,538.145,539.279,1115.4699596418
2006-02-21,538.523,542.66,532.499,542.66,232.43591382366
2006-02-22,542.66,549.44,541.158,549.44,1399.0640171778
2006-02-23,541.904,544.179,541.904,541.904,3619.9947344307
2006-02-24,544.926,544.926,541.904,541.904,21.130537620332
2006-02-27,549.44,552.821,540.402,552.821,762.9236214499
2006-02-28,549.44,553.945,549.44,553.945,6648.334415492
2006-03-01,549.44,563.737,547.174,558.466,77.849349127541
2006-03-02,560.723,563.358,555.463,560.723,2781.4460309711
2006-03-03,562.981,562.981,555.463,555.463,940.86499088429
2006-03-06,516.314,553.189,516.314,553.189,174.60496875749
2006-03-07,539.279,550.195,527.23,544.179,180.16563655231
2006-03-08,537.769,541.904,531.744,541.904,1183.3101067386
2006-03-09,536.645,536.645,531.375,534.396,155.69869825508
2006-03-10,528.73,529.118,526.852,529.118,101.2041538658
2006-03-13,530.619,530.619,530.619,530.619,2.2242671179297
2006-03-14,526.852,526.852,519.325,519.325,20.018404061367
2006-03-15,515.568,515.568,489.977,504.283,570.52451574898
2006-03-16,511.044,511.044,504.283,504.283,65.615879978928
2006-03-17,504.283,523.094,494.501,495.247,897.49178208465
2006-03-20,504.283,504.283,495.247,504.283,1187.7586409744
2006-03-21,511.044,512.555,505.776,512.555,2011.8496081674
2006-03-22,512.555,515.568,512.555,515.568,206.85684196747
2006-03-23,515.568,517.824,511.809,517.059,380.34967716598
2006-03-24,519.325,530.619,519.325,530.619,1480.2497669823
2006-03-27,530.619,532.13,525.359,530.619,523.81490627246
2006-03-28,529.874,530.619,524.595,524.595,473.76889611903
2006-03-29,529.874,529.874,526.852,526.852,3.3364006768946
2006-03-30,529.874,529.874,523.094,523.094,38.924674563771
2006-03-31,514.057,523.094,504.283,508.042,1429.0916232699
2006-04-03,515.964,519.325,511.809,519.325,680.6257380865
2006-04-04,518.22,523.094,515.568,515.568,155.69869825508
2006-04-05,515.568,515.568,508.042,508.042,1379.0456131165
2006-04-06,508.042,509.922,497.881,497.881,74.512948450646
2006-04-07,500.524,504.283,495.247,504.283,170.15643452162
2006-04-10,509.552,517.447,496.748,496.748,146.80162978336
2006-04-11,508.042,511.431,500.524,500.524,73.400814891682
2006-04-12,508.042,508.042,496.748,500.524,124.55895860406
2006-04-13,504.283,504.283,500.524,500.524,95.643486070979
2006-04-18,500.524,504.283,496.748,504.283,305.83672871533
2006-04-19,509.552,517.824,508.787,515.568,534.93624186211
2006-04-20,517.824,541.904,517.824,541.904,11962.108560227
2006-04-21,532.13,541.904,532.13,536.645,296.93966024362
2006-04-24,541.904,544.179,538.523,541.904,354.7706053098
2006-04-25,541.904,550.195,541.904,549.44,877.47337802329
2006-04-26,562.981,562.981,549.44,549.44,339.20073548428
2006-04-27,550.932,550.932,506.539,549.44,241.33298229537
2006-04-28,541.904,549.44,541.904,549.44,111.21335589649
2006-05-02,549.44,549.44,538.145,538.91,45.597475917559
2006-05-04,526.852,539.279,523.094,539.279,1506.9409723974
2006-05-05,538.91,538.91,527.994,538.145,1363.4757432909
2006-05-08,537.769,537.769,531.744,534.396,50.046010153419
2006-05-09,528.73,528.73,526.852,526.852,15.569869825508
2006-05-10,526.852,526.852,511.809,511.809,68.952280655822
2006-05-11,511.809,527.608,500.524,504.283,988.68673391977
2006-05-12,504.283,505.776,499.023,505.776,1653.7426021808
2006-05-15,489.231,489.231,459.126,459.126,1577.0053866122
2006-05-16,457.615,457.615,444.822,445.567,488.22663238558
2006-05-17,432.772,432.772,415.454,425.246,1067.6482166062
2006-05-18,421.486,432.772,416.974,432.772,261.35138635675
2006-05-19,444.065,450.836,442.564,447.824,123.4468250451
2006-05-22,447.824,447.824,402.281,410.185,1088.7787542266
2006-05-23,413.961,421.486,395.15,395.15,1595.9116571146
2006-05-24,404.943,410.967,389.891,389.891,3663.3679432303
2006-05-25,387.616,391.373,380.476,387.616,1982.9341356344
2006-05-26,407.928,407.928,376.331,380.089,2430.0118263382
2006-05-29,384.613,410.185,384.613,396.643,278.03338974122
2006-05-30,391.373,396.643,385.349,396.643,62.279479302033
2006-05-31,385.349,398.9,385.349,398.9,1996.279738342
2006-06-01,395.15,395.15,387.616,391.373,2597.943993742
2006-06-02,395.897,397.399,384.613,384.613,259.12711923881
2006-06-05,391.373,398.9,387.229,398.9,17.794136943438
2006-06-06,402.677,402.677,387.616,387.616,591.65505336932
2006-06-07,395.15,395.15,391.014,391.373,432.61995443733
2006-06-08,384.243,384.243,376.331,376.331,8982.7027557593
2006-06-09,385.735,386.105,376.331,376.331,2025.195210875
2006-06-12,376.331,376.331,372.555,376.331,3340.8492111304
2006-06-13,372.555,374.821,372.555,372.949,285.81832465397
2006-06-14,375.952,376.331,372.555,372.555,315.84593074602
2006-06-16,378.21,378.21,374.821,374.821,140.12882842957
